time,delta1_true,delta1_est,delta2_true,delta2_est,delta3_true,delta3_est,omega1_true,omega1_est,omega2_true,omega2_est,omega3_true,omega3_est
92.7500,448.479994,448.479991,448.768449,448.768450,448.736890,448.736869,3.984615,3.984559,3.986267,3.986336,3.987411,3.987712
92.8000,448.679230,448.679239,448.967779,448.967769,448.936184,448.936180,3.984847,3.984825,3.986886,3.986917,3.984317,3.984684
92.8500,448.878479,448.878488,449.167133,449.167132,449.135326,449.135356,3.985126,3.985109,3.987229,3.987276,3.981493,3.981935
92.9000,449.077742,449.077759,449.366495,449.366521,449.334351,449.334346,3.985371,3.985373,3.987211,3.987329,3.979729,3.980101
92.9500,449.277015,449.277009,449.565848,449.565829,449.533325,449.533316,3.985520,3.985458,3.986819,3.986810,3.979510,3.979878
93.0000,449.476292,449.476304,449.765172,449.765187,449.732329,449.732325,3.985547,3.985536,3.986115,3.986195,3.980887,3.981281
93.0500,449.675567,449.675567,449.964456,449.964463,449.931434,449.931420,3.985467,3.985423,3.985229,3.985272,3.983465,3.983843
93.1000,449.874837,449.874850,450.163695,450.163705,450.130683,450.130676,3.985327,3.985317,3.984330,3.984367,3.986516,3.986956
93.1500,450.074100,450.074103,450.362892,450.362900,450.330079,450.330092,3.985189,3.985148,3.983595,3.983636,3.989186,3.989693
93.2000,450.273357,450.273354,450.562060,450.562051,450.529583,450.529578,3.985109,3.985051,3.983170,3.983161,3.990734,3.991187
93.2500,450.472613,450.472607,450.761215,450.761217,450.729126,450.729101,3.985120,3.985056,3.983135,3.983156,3.990737,3.991131
93.3000,450.671871,450.671881,450.960380,450.960386,450.928631,450.928638,3.985220,3.985200,3.983493,3.983528,3.989208,3.989686
93.3500,450.871135,450.871132,451.159570,451.159564,451.128029,451.128023,3.985371,3.985318,3.984166,3.984159,3.986587,3.987021
93.4000,451.070408,451.070406,451.358799,451.358808,451.327284,451.327274,3.985515,3.985462,3.985014,3.985033,3.983613,3.984084
93.4500,451.269686,451.269694,451.558072,451.558072,451.526398,451.526379,3.985592,3.985574,3.985870,3.985853,3.981119,3.981562
93.5000,451.468965,451.468960,451.757384,451.757375,451.725415,451.725402,3.985557,3.985497,3.986568,3.986541,3.979794,3.980242
93.5500,451.668239,451.668244,451.956724,451.956722,451.924403,451.924390,3.985399,3.985368,3.986987,3.986977,3.979996,3.980443
93.6000,451.867503,451.867493,452.156076,452.156064,452.123439,452.123435,3.985148,3.985075,3.987064,3.987028,3.981652,3.982116
93.6500,452.066754,452.066761,452.355425,452.355422,452.322585,452.322605,3.984866,3.984840,3.986812,3.986806,3.984286,3.984820
93.7000,452.265991,452.265990,452.554753,452.554763,452.521872,452.521850,3.984632,3.984587,3.986302,3.986346,3.987152,3.987514
93.7500,452.465219,452.465215,452.754052,452.754051,452.721291,452.721284,3.984520,3.984464,3.985650,3.985668,3.989446,3.989856
93.8000,452.664446,452.664454,452.953318,452.953321,452.920796,452.920799,3.984576,3.984548,3.984988,3.985038,3.990534,3.990963
93.8500,452.863680,452.863683,453.152553,453.152558,453.120319,453.120292,3.984804,3.984762,3.984431,3.984499,3.990126,3.990462
93.9000,453.062928,453.062931,453.351764,453.351766,453.319786,453.319790,3.985160,3.985116,3.984062,3.984112,3.988352,3.988794
93.9500,453.262196,453.262209,453.550963,453.550981,453.519140,453.519157,3.985564,3.985553,3.983915,3.984011,3.985724,3.986161
94.0000,453.461484,453.461499,453.750160,453.750177,453.718356,453.718354,3.985916,3.985915,3.983982,3.984071,3.982987,3.983369
94.0500,453.660786,453.660786,453.949364,453.949378,453.917449,453.917450,3.986127,3.986082,3.984216,3.984295,3.980909,3.981305
94.1000,453.860093,453.860103,454.148583,454.148581,454.116468,454.116453,3.986135,3.986112,3.984557,3.984605,3.980067,3.980411
94.1500,454.059396,454.059408,454.347820,454.347826,454.315481,454.315476,3.985932,3.985917,3.984939,3.985009,3.980683,3.981057
94.2000,454.258683,454.258689,454.547077,454.547087,454.514558,454.514540,3.985560,3.985526,3.985310,3.985388,3.982571,3.982917
94.2500,454.457950,454.457950,454.746351,454.746361,454.713750,454.713730,3.985103,3.985050,3.985632,3.985703,3.985187,3.985551
94.3000,454.657194,454.657208,454.945639,454.945655,454.913076,454.913068,3.984670,3.984657,3.985887,3.985961,3.987789,3.988214
94.3500,454.856419,454.856403,455.144938,455.144933,455.112516,455.112506,3.984363,3.984262,3.986066,3.986092,3.989646,3.990060
94.4000,455.055634,455.055632,455.344244,455.344233,455.312019,455.311990,3.984254,3.984196,3.986162,3.986162,3.990241,3.990599
94.4500,455.254848,455.254851,455.543553,455.543563,455.511517,455.511525,3.984365,3.984320,3.986169,3.986228,3.989418,3.989888
94.5000,455.454074,455.454076,455.742859,455.742867,455.710941,455.710954,3.984667,3.984618,3.986077,3.986137,3.987420,3.987899
94.5500,455.653317,455.653325,455.942159,455.942164,455.910248,455.910252,3.985083,3.985052,3.985878,3.985917,3.984817,3.985297
94.6000,455.852582,455.852598,456.141445,456.141467,456.109425,456.109432,3.985513,3.985510,3.985574,3.985644,3.982347,3.982830
94.6500,456.051867,456.051861,456.340715,456.340708,456.308497,456.308484,3.985855,3.985789,3.985185,3.985196,3.980702,3.981114
94.7000,456.251165,456.251159,456.539963,456.539965,456.507517,456.507504,3.986036,3.985973,3.984754,3.984758,3.980341,3.980781
94.7500,456.450467,456.450484,456.739190,456.739194,456.706554,456.706566,3.986022,3.986024,3.984344,3.984356,3.981356,3.981864
94.8000,456.649764,456.649784,456.938399,456.938415,456.905671,456.905671,3.985831,3.985839,3.984031,3.984080,3.983454,3.983928
94.8500,456.849048,456.849052,457.137596,457.137591,457.104908,457.104911,3.985522,3.985484,3.983887,3.983894,3.986038,3.986491
94.9000,457.048316,457.048322,457.336791,457.336778,457.304271,457.304252,3.985179,3.985147,3.983963,3.983952,3.988382,3.988785
94.9500,457.247567,457.247556,457.535996,457.535996,457.503731,457.503725,3.984888,3.984804,3.984273,3.984303,3.989827,3.990261
95.0000,457.446806,457.446810,457.735222,457.735231,457.703232,457.703208,3.984712,3.984672,3.984783,3.984827,3.989975,3.990365
95.0500,457.646041,457.646033,457.934477,457.934473,457.902706,457.902692,3.984681,3.984604,3.985412,3.985448,3.988792,3.989189
95.1000,457.845277,457.845285,458.133763,458.133776,458.102094,458.102079,3.984783,3.984748,3.986047,3.986141,3.986616,3.987001
95.1500,458.044520,458.044531,458.333079,458.333090,458.301361,458.301373,3.984973,3.984951,3.986564,3.986640,3.984063,3.984513
95.2000,458.243774,458.243772,458.532416,458.532424,458.500506,458.500507,3.985186,3.985127,3.986852,3.986917,3.981849,3.982269
95.2500,458.443038,458.443051,458.731760,458.731777,458.699562,458.699565,3.985359,3.985345,3.986843,3.986933,3.980589,3.981012
95.3000,458.642309,458.642300,458.931095,458.931101,458.898587,458.898574,3.985450,3.985374,3.986526,3.986586,3.980630,3.981009
95.3500,458.841582,458.841597,459.130408,459.130410,459.097647,459.097643,3.985444,3.985439,3.985955,3.985997,3.981951,3.982363
95.4000,459.040852,459.040856,459.329688,459.329695,459.296797,459.296793,3.985361,3.985322,3.985237,3.985304,3.984175,3.984577
95.4500,459.240117,459.240128,459.528932,459.528943,459.496069,459.496073,3.985243,3.985230,3.984511,3.984580,3.986674,3.987082
95.5000,459.439377,459.439385,459.728142,459.728160,459.695458,459.695472,3.985142,3.985121,3.983921,3.984012,3.988749,3.989178
95.5500,459.638632,459.638638,459.927328,459.927340,459.894927,459.894926,3.985100,3.985070,3.983581,3.983655,3.989827,3.990218
95.6000,459.837888,459.837878,460.126505,460.126499,460.094419,460.094428,3.985137,3.985060,3.983556,3.983576,3.989614,3.990046
95.6500,460.037147,460.037149,460.325689,460.325691,460.293868,460.293864,3.985245,3.985206,3.983843,3.983882,3.988182,3.988559
95.7000,460.236413,460.236411,460.524893,460.524880,460.493223,460.493213,3.985386,3.985328,3.984379,3.984378,3.985941,3.986345
95.7500,460.435686,460.435699,460.724129,460.724134,460.692459,460.692458,3.985510,3.985494,3.985050,3.985111,3.983523,3.983945
95.8000,460.634963,460.634969,460.923398,460.923395,460.891584,460.891593,3.985564,3.985528,3.985722,3.985776,3.981603,3.982031
95.8500,460.834240,460.834234,461.122699,461.122704,461.090637,461.090616,3.985517,3.985444,3.986267,3.986336,3.980712,3.981072
95.9000,461.033513,461.033501,461.322021,461.322002,461.289676,461.289674,3.985366,3.985280,3.986591,3.986585,3.981087,3.981502
95.9500,461.232776,461.232776,461.521354,461.521336,461.488765,461.488760,3.985139,3.985091,3.986649,3.986640,3.982610,3.983015
96.0000,461.432026,461.432027,461.720682,461.720702,461.687949,461.687928,3.984895,3.984841,3.986452,3.986556,3.984844,3.985224
96.0500,461.631266,461.631266,461.919996,461.919999,461.887250,461.887244,3.984700,3.984642,3.986060,3.986119,3.987158,3.987595
96.1000,461.830498,461.830501,462.119286,462.119284,462.086656,462.086658,3.984615,3.984569,3.985563,3.985590,3.988904,3.989370
96.1500,462.029730,462.029730,462.318552,462.318555,462.286123,462.286120,3.984676,3.984623,3.985060,3.985101,3.989600,3.990053
96.2000,462.228968,462.228980,462.517794,462.517806,462.485595,462.485575,3.984879,3.984861,3.984638,3.984702,3.989063,3.989463
96.2500,462.428220,462.428234,462.717018,462.717028,462.685011,462.685004,3.985185,3.985177,3.984357,3.984406,3.987457,3.987894
96.3000,462.627487,462.627499,462.916232,462.916249,462.884330,462.884315,3.985523,3.985498,3.984240,3.984317,3.985243,3.985708
96.3500,462.826771,462.826777,463.115445,463.115454,463.083536,463.083532,3.985810,3.985768,3.984279,3.984327,3.983049,3.983564
96.4000,463.026066,463.026083,463.314662,463.314681,463.282646,463.282640,3.985972,3.985962,3.984440,3.984518,3.981489,3.981976
96.4500,463.225365,463.225366,463.513890,463.513877,463.481703,463.481693,3.985965,3.985912,3.984679,3.984667,3.980994,3.981462
96.5000,463.424660,463.424669,463.713131,463.713137,463.680765,463.680755,3.985785,3.985756,3.984951,3.984994,3.981693,3.982153
96.5500,463.623942,463.623942,463.912385,463.912396,463.879889,463.879873,3.985471,3.985420,3.985222,3.985268,3.983378,3.983830
96.6000,463.823206,463.823212,464.111652,464.111655,464.079112,464.079107,3.985097,3.985061,3.985469,3.985501,3.985567,3.986041
96.6500,464.022452,464.022459,464.310931,464.310930,464.278444,464.278439,3.984750,3.984714,3.985678,3.985726,3.987638,3.988071
96.7000,464.221683,464.221688,464.510219,464.510226,464.477864,464.477842,3.984513,3.984473,3.985842,3.985913,3.989011,3.989398
96.7500,464.420906,464.420911,464.709515,464.709519,464.677326,464.677325,3.984441,3.984401,3.985950,3.985994,3.989305,3.989768
96.8000,464.620130,464.620120,464.908813,464.908818,464.876775,464.876737,3.984546,3.984463,3.985992,3.986055,3.988446,3.988792
96.8500,464.819363,464.819369,465.108112,465.108106,465.076156,465.076140,3.984800,3.984765,3.985949,3.985962,3.986685,3.987113
96.9000,465.018611,465.018620,465.307407,465.307399,465.275437,465.275427,3.985138,3.985103,3.985810,3.985838,3.984524,3.984965
96.9500,465.217877,465.217872,465.506692,465.506713,465.474612,465.474599,3.985476,3.985397,3.985573,3.985694,3.982572,3.983015
97.0000,465.417158,465.417154,465.705963,465.705966,465.673706,465.673691,3.985737,3.985667,3.985252,3.985294,3.981379,3.981837
97.0500,465.616448,465.616461,465.905216,465.905232,465.872768,465.872760,3.985863,3.985843,3.984884,3.984961,3.981273,3.981737
97.1000,465.815741,465.815744,466.104451,466.104456,466.071852,466.071825,3.985835,3.985784,3.984527,3.984585,3.982278,3.982668
97.1500,466.015029,466.015030,466.303670,466.303666,466.271010,466.270983,3.985671,3.985615,3.984248,3.984274,3.984105,3.984501
97.2000,466.214307,466.214312,466.502878,466.502877,466.470268,466.470269,3.985422,3.985379,3.984111,3.984150,3.986236,3.986706
97.2500,466.413571,466.413567,466.702084,466.702088,466.669628,466.669594,3.985156,3.985087,3.984161,3.984206,3.988071,3.988453
97.3000,466.612823,466.612836,466.901298,466.901298,466.869062,466.869054,3.984941,3.984919,3.984410,3.984447,3.989098,3.989541
97.3500,466.812067,466.812076,467.100528,467.100529,467.068520,467.068518,3.984822,3.984791,3.984828,3.984862,3.989034,3.989495
97.4000,467.011308,467.011300,467.299782,467.299785,467.267947,467.267943,3.984817,3.984740,3.985348,3.985383,3.987903,3.988359
97.4500,467.210550,467.210545,467.499063,467.499053,467.467297,467.467300,3.984911,3.984845,3.985875,3.985867,3.986028,3.986506
97.5000,467.409800,467.409791,467.698368,467.698359,467.666546,467.666530,3.985065,3.984991,3.986303,3.986312,3.983938,3.984316
97.5500,467.609057,467.609072,467.897690,467.897711,467.865697,467.865674,3.985225,3.985222,3.986543,3.986624,3.982219,3.982562
97.6000,467.808321,467.808328,468.097018,468.097018,468.064782,468.064773,3.985344,3.985316,3.986539,3.986564,3.981347,3.981733
97.6500,468.007590,468.007602,468.296340,468.296341,468.263850,468.263862,3.985393,3.985378,3.986282,3.986315,3.981561,3.982013
97.7000,468.206859,468.206851,468.495643,468.495632,468.462956,468.462936,3.985366,3.985296,3.985820,3.985811,3.982793,3.983161
97.7500,468.406126,468.406134,468.694920,468.694934,468.662141,468.662127,3.985285,3.985260,3.985239,3.985293,3.984692,3.985092
97.8000,468.605388,468.605406,468.894167,468.894172,468.861427,468.861435,3.985188,3.985188,3.984655,3.984672,3.986723,3.987234
97.8500,468.804645,468.804652,469.093387,469.093371,469.060806,469.060798,3.985116,3.985085,3.984183,3.984139,3.988319,3.988783
97.9000,469.003900,469.003898,469.292589,469.292592,469.260244,469.260222,3.985101,3.985046,3.983913,3.983932,3.989039,3.989449
97.9500,469.203156,469.203163,469.491783,469.491792,469.459692,469.459712,3.985155,3.985123,3.983896,3.983934,3.988689,3.989222
98.0000,469.402417,469.402402,469.690982,469.690967,469.659097,469.659085,3.985263,3.985176,3.984127,3.984087,3.987378,3.987809
98.0500,469.601683,469.601674,469.890199,469.890186,469.858420,469.858400,3.985391,3.985318,3.984552,3.984529,3.985480,3.985872
98.1000,469.800955,469.800948,470.089439,470.089445,470.057644,470.057645,3.985495,3.985427,3.985081,3.985106,3.983529,3.983992
98.1500,470.000231,470.000226,470.288707,470.288708,470.256781,470.256762,3.985531,3.985471,3.985607,3.985618,3.982069,3.982470
98.2000,470.199507,470.199519,470.487998,470.487996,470.455866,470.455868,3.985477,3.985465,3.986031,3.986035,3.981504,3.981971
98.2500,470.398778,470.398778,470.687307,470.687314,470.654949,470.654938,3.985335,3.985288,3.986280,3.986323,3.981980,3.982402
98.3000,470.598039,470.598050,470.886623,470.886628,470.854079,470.854055,3.985134,3.985115,3.986323,3.986354,3.983354,3.983741
98.3500,470.797291,470.797287,471.085936,471.085934,471.053293,471.053301,3.984924,3.984861,3.986170,3.986194,3.985234,3.985710
98.4000,470.996533,470.996531,471.285237,471.285239,471.252602,471.252613,3.984764,3.984710,3.985870,3.985902,3.987087,3.987565
98.4500,471.195769,471.195789,471.484522,471.484530,471.451992,471.451994,3.984702,3.984705,3.985493,3.985564,3.988396,3.988821
98.5000,471.395005,471.394979,471.683787,471.683772,471.651427,471.651391,3.984764,3.984638,3.985114,3.985118,3.988802,3.989122
98.5500,471.594247,471.594270,471.883034,471.883040,471.850856,471.850853,3.984944,3.984961,3.984796,3.984826,3.988199,3.988637
98.6000,471.793501,471.793513,472.082268,472.082294,472.050233,472.050228,3.985205,3.985191,3.984583,3.984689,3.986769,3.987183
98.6500,471.992768,471.992765,472.281494,472.281480,472.249526,472.249504,3.985486,3.985432,3.984489,3.984484,3.984920,3.985246
98.7000,472.192049,472.192053,472.480719,472.480699,472.448726,472.448726,3.985718,3.985687,3.984508,3.984483,3.983176,3.983560
98.7500,472.391338,472.391329,472.679947,472.679939,472.647853,472.647820,3.985842,3.985771,3.984615,3.984630,3.982024,3.982324
98.8000,472.590630,472.590639,472.879181,472.879192,472.846944,472.846952,3.985823,3.985804,3.984778,3.984831,3.981782,3.982212
98.8500,472.789918,472.789934,473.078425,473.078422,473.046048,473.046050,3.985665,3.985662,3.984968,3.985006,3.982509,3.982904
98.9000,472.989195,472.989207,473.277678,473.277677,473.245208,473.245190,3.985402,3.985381,3.985165,3.985239,3.983993,3.984313
98.9500,473.188458,473.188477,473.476941,473.476944,473.444452,473.444465,3.985096,3.985087,3.985353,3.985465,3.985808,3.986207
99.0000,473.387705,473.387693,473.676213,473.676215,473.643785,473.643755,3.984820,3.984711,3.985526,3.985664,3.987442,3.987726
99.0500,473.586941,473.586927,473.875493,473.875502,473.843186,473.843170,3.984640,3.984541,3.985674,3.985778,3.988436,3.988797
99.1000,473.786171,473.786174,474.074780,474.074781,474.042614,474.042593,3.984595,3.984546,3.985787,3.985847,3.988516,3.988883
99.1500,473.985403,473.985398,474.274071,474.274059,474.242022,474.242026,3.984693,3.984617,3.985849,3.985888,3.987667,3.988089
99.2000,474.184643,474.184643,474.473364,474.473373,474.441369,474.441344,3.984905,3.984851,3.985839,3.985911,3.986135,3.986497
99.2500,474.383895,474.383880,474.672654,474.672655,474.640631,474.640602,3.985177,3.985086,3.985743,3.985808,3.984354,3.984642
99.3000,474.583160,474.583167,474.871937,474.871945,474.839809,474.839810,3.985443,3.985412,3.985557,3.985631,3.982827,3.983216
99.3500,474.782438,474.782438,475.071208,475.071199,475.038925,475.038909,3.985639,3.985587,3.985291,3.985334,3.981983,3.982306
99.4000,474.981722,474.981728,475.270465,475.270464,475.238022,475.238001,3.985724,3.985688,3.984979,3.985036,3.982053,3.982377
99.4500,475.181008,475.181010,475.469706,475.469710,475.437146,475.437134,3.985687,3.985643,3.984671,3.984727,3.983012,3.983386
99.5000,475.380289,475.380296,475.668933,475.668938,475.636334,475.636315,3.985547,3.985515,3.984425,3.984485,3.984586,3.984944
99.5500,475.579562,475.579568,475.868150,475.868137,475.835607,475.835604,3.985348,3.985308,3.984300,3.984294,3.986329,3.986790
99.6000,475.778824,475.778800,476.067366,476.067355,476.034961,476.034923,3.985144,3.985024,3.984332,3.984337,3.987752,3.988103
99.6500,475.978077,475.978076,476.266586,476.266594,476.234370,476.234373,3.984987,3.984931,3.984532,3.984586,3.988458,3.988930
99.7000,476.177324,476.177312,476.465821,476.465813,476.433792,476.433784,3.984910,3.984819,3.984876,3.984894,3.988253,3.988683
99.7500,476.376569,476.376574,476.665075,476.665090,476.633181,476.633166,3.984922,3.984883,3.985305,3.985366,3.987201,3.987632
99.8000,476.575818,476.575829,476.864352,476.864360,476.832503,476.832488,3.985007,3.984989,3.985740,3.985764,3.985601,3.986055
99.8500,476.775071,476.775075,477.063648,477.063673,477.031740,477.031732,3.985130,3.985092,3.986093,3.986162,3.983904,3.984379
99.9000,476.974330,476.974332,477.262958,477.262956,477.230899,477.230877,3.985249,3.985209,3.986291,3.986275,3.982584,3.983006
99.9500,477.173595,477.173604,477.462274,477.462278,477.430011,477.430005,3.985328,3.985306,3.986288,3.986299,3.982007,3.982470
100.0000,477.372862,477.372867,477.661584,477.661587,477.629115,477.629107,3.985347,3.985316,3.986080,3.986091,3.982329,3.982775
100.0500,477.572129,477.572133,477.860879,477.860894,477.828257,477.828242,3.985308,3.985270,3.985706,3.985764,3.983454,3.983869
100.1000,477.771392,477.771394,478.060153,478.060175,478.027469,478.027452,3.985233,3.985201,3.985238,3.985281,3.985061,3.985473
100.1500,477.970652,477.970655,478.259403,478.259424,478.226764,478.226747,3.985153,3.985136,3.984769,3.984777,3.986698,3.987107
100.2000,478.169908,478.169915,478.458631,478.458638,478.426131,478.426126,3.985104,3.985092,3.984393,3.984378,3.987910,3.988335
100.2500,478.369163,478.369181,478.657845,478.657843,478.625542,478.625543,3.985108,3.985123,3.984181,3.984151,3.988361,3.988816
100.3000,478.568420,478.568433,478.857053,478.857062,478.824953,478.824978,3.985170,3.985169,3.984170,3.984179,3.987933,3.988456
100.3500,478.767681,478.767679,479.056265,479.056286,479.024322,479.024300,3.985275,3.985227,3.984355,3.984404,3.986755,3.987159
100.4000,478.966948,478.966961,479.255491,479.255493,479.223621,479.223617,3.985389,3.985390,3.984692,3.984692,3.985160,3.985567
100.4500,479.166219,479.166217,479.454736,479.454738,479.422839,479.422809,3.985474,3.985432,3.985107,3.985113,3.983599,3.983927
100.5000,479.365494,479.365501,479.654001,479.654001,479.621989,479.621972,3.985496,3.985478,3.985517,3.985509,3.982505,3.982889
100.5500,479.564768,479.564768,479.853286,479.853284,479.821102,479.821097,3.985439,3.985399,3.985845,3.985853,3.982180,3.982594
100.6000,479.764037,479.764020,480.052584,480.052585,480.020221,480.020201,3.985308,3.985220,3.986035,3.986047,3.982706,3.983085
100.6500,479.963298,479.963294,480.251887,480.251890,480.219385,480.219362,3.985132,3.985079,3.986067,3.986089,3.983927,3.984297
100.7000,480.162550,480.162541,480.451188,480.451202,480.418620,480.418614,3.984954,3.984883,3.985950,3.986012,3.985494,3.985915
100.7500,480.361794,480.361804,480.650480,480.650477,480.617933,480.617940,3.984823,3.984807,3.985722,3.985738,3.986966,3.987413
100.8000,480.561034,480.561037,480.849759,480.849772,480.817308,480.817304,3.984780,3.984745,3.985438,3.985492,3.987931,3.988356
100.8500,480.760274,480.760292,481.049024,481.049014,481.016713,481.016724,3.984841,3.984846,3.985154,3.985139,3.988126,3.988612
100.9000,480.959519,480.959518,481.248275,481.248283,481.216107,481.216105,3.985000,3.984945,3.984916,3.984984,3.987503,3.987912
100.9500,481.158775,481.158763,481.447517,481.447492,481.415452,481.415470,3.985221,3.985136,3.984755,3.984718,3.986247,3.986742
101.0000,481.358042,481.358053,481.646752,481.646761,481.614727,481.614734,3.985453,3.985440,3.984680,3.984749,3.984715,3.985103
101.0500,481.557319,481.557328,481.845986,481.845968,481.813927,481.813931,3.985639,3.985623,3.984684,3.984658,3.983341,3.983734
101.1000,481.756604,481.756606,482.045221,482.045224,482.013070,482.013053,3.985731,3.985692,3.984750,3.984808,3.982508,3.982818
101.1500,481.955890,481.955888,482.244461,482.244475,482.212190,482.212188,3.985706,3.985654,3.984857,3.984935,3.982446,3.982826
101.2000,482.155173,482.155191,482.443708,482.443733,482.411328,482.411343,3.985567,3.985577,3.984988,3.985071,3.983163,3.983628
101.2500,482.354446,482.354447,482.642960,482.642991,482.610516,482.610493,3.985347,3.985317,3.985129,3.985185,3.984453,3.984844
101.3000,482.553707,482.553705,482.842221,482.842244,482.809776,482.809756,3.985099,3.985053,3.985274,3.985281,3.985947,3.986449
101.3500,482.752956,482.752950,483.041488,483.041494,483.009107,483.009109,3.984882,3.984831,3.985416,3.985342,3.987223,3.987805
101.4000,482.952196,482.952203,483.240762,483.240767,483.208489,483.208485,3.984746,3.984735,3.985550,3.985461,3.987924,3.988497
101.4500,483.151433,483.151438,483.440042,483.440033,483.407887,483.407868,3.984721,3.984705,3.985661,3.985538,3.987858,3.988385
101.5000,483.350670,483.350681,483.639327,483.639322,483.607262,483.607255,3.984810,3.984805,3.985733,3.985653,3.987049,3.987570
101.5500,483.549915,483.549911,483.838615,483.838620,483.806583,483.806590,3.984987,3.984940,3.985744,3.985699,3.985729,3.986297
101.6000,483.749170,483.749185,484.037901,484.037909,484.005833,484.005829,3.985205,3.985211,3.985679,3.985668,3.984273,3.984749
101.6500,483.948435,483.948434,484.237181,484.237177,484.205015,484.205004,3.985412,3.985368,3.985532,3.985484,3.983092,3.983567
101.7000,484.147710,484.147706,484.436453,484.436429,484.404152,484.404142,3.985557,3.985503,3.985311,3.985236,3.982515,3.982959
101.7500,484.346990,484.346990,484.635712,484.635698,484.603279,484.603271,3.985612,3.985562,3.985047,3.985046,3.982700,3.983112
101.8000,484.546270,484.546269,484.834957,484.834955,484.802434,484.802430,3.985571,3.985514,3.984783,3.984841,3.983591,3.983985
101.8500,484.745546,484.745557,485.034191,485.034212,485.001646,485.001638,3.985453,3.985429,3.984570,3.984693,3.984934,3.985317
101.9000,484.944814,484.944802,485.233416,485.233408,485.200929,485.200933,3.985295,3.985210,3.984457,3.984474,3.986349,3.986784
101.9500,485.144075,485.144071,485.432639,485.432632,485.400276,485.400255,3.985140,3.985086,3.984478,3.984490,3.987439,3.987767
102.0000,485.343329,485.343320,485.631866,485.631867,485.599662,485.599669,3.985028,3.984958,3.984640,3.984670,3.987902,3.988328
102.0500,485.542579,485.542582,485.831105,485.831087,485.799053,485.799052,3.984981,3.984945,3.984922,3.984898,3.987611,3.988024
102.1000,485.741828,485.741836,486.030359,486.030365,485.998412,485.998418,3.985004,3.984976,3.985276,3.985345,3.986653,3.987058
102.1500,485.941080,485.941091,486.229632,486.229632,486.197712,486.197703,3.985079,3.985052,3.985633,3.985696,3.985299,3.985685
102.2000,486.140337,486.140329,486.428922,486.428916,486.396942,486.396923,3.985176,3.985093,3.985923,3.985946,3.983932,3.984365
102.2500,486.339598,486.339617,486.628223,486.628229,486.596111,486.596109,3.985263,3.985263,3.986085,3.986135,3.982932,3.983388
102.3000,486.538862,486.538884,486.827527,486.827546,486.795246,486.795246,3.985311,3.985314,3.986082,3.986171,3.982575,3.983048
102.3500,486.738128,486.738121,487.026828,487.026812,486.994381,486.994373,3.985311,3.985234,3.985913,3.985901,3.982958,3.983408
102.4000,486.937393,486.937415,487.226116,487.226130,487.193552,487.193568,3.985266,3.985272,3.985611,3.985686,3.983966,3.984487
102.4500,487.136654,487.136648,487.425388,487.425380,487.392783,487.392763,3.985197,3.985124,3.985234,3.985272,3.985315,3.985680
102.5000,487.335912,487.335912,487.624640,487.624623,487.592083,487.592074,3.985134,3.985074,3.984860,3.984900,3.986624,3.986978
102.5500,487.535168,487.535168,487.823875,487.823852,487.791439,487.791430,3.985102,3.985043,3.984562,3.984580,3.987530,3.987895
102.6000,487.734423,487.734427,488.023098,488.023107,487.990825,487.990820,3.985119,3.985073,3.984396,3.984494,3.987783,3.988168
102.6500,487.933681,487.933689,488.222317,488.222319,488.190205,488.190207,3.985184,3.985150,3.984390,3.984462,3.987320,3.987735
102.7000,488.132942,488.132949,488.421540,488.421537,488.389547,488.389541,3.985282,3.985244,3.984538,3.984600,3.986276,3.986669
102.7500,488.332209,488.332203,488.620773,488.620788,488.588828,488.588801,3.985381,3.985304,3.984804,3.984890,3.984948,3.985350
102.8000,488.531480,488.531479,488.820021,488.820009,488.788043,488.788035,3.985450,3.985386,3.985129,3.985152,3.983709,3.984140
102.8500,488.730753,488.730748,489.019286,489.019274,488.987206,488.987197,3.985462,3.985382,3.985447,3.985494,3.982904,3.983305
102.9000,488.930025,488.930032,489.218565,489.218568,489.186345,489.186321,3.985404,3.985362,3.985699,3.985774,3.982753,3.983126
102.9500,489.129292,489.129295,489.417854,489.417857,489.385493,489.385475,3.985286,3.985233,3.985844,3.985901,3.983292,3.983704
103.0000,489.328553,489.328540,489.617147,489.617138,489.584683,489.584680,3.985132,3.985043,3.985867,3.985881,3.984362,3.984787
103.0500,489.527806,489.527803,489.816439,489.816443,489.783933,489.783924,3.984983,3.984930,3.985777,3.985857,3.985658,3.985968
103.1000,489.727052,489.727030,490.015724,490.015709,489.983246,489.983228,3.984878,3.984778,3.985606,3.985604,3.986816,3.987122
103.1500,489.926295,489.926301,490.214999,490.215002,490.182607,490.182619,3.984848,3.984824,3.985394,3.985441,3.987513,3.987926
103.2000,490.125538,490.125539,490.414263,490.414255,490.381987,490.381977,3.984908,3.984866,3.985183,3.985197,3.987559,3.987918
103.2500,490.324787,490.324788,490.613518,490.613535,490.581352,490.581353,3.985046,3.985007,3.985006,3.985082,3.986947,3.987342
103.3000,490.524044,490.524046,490.812765,490.812775,490.780673,490.780677,3.985232,3.985194,3.984885,3.984945,3.985856,3.986264
103.3500,490.723310,490.723310,491.012007,491.012008,490.979935,490.979924,3.985423,3.985378,3.984824,3.984853,3.984597,3.984968
103.4000,490.922585,490.922590,491.211248,491.211267,491.179136,491.179150,3.985570,3.985547,3.984818,3.984863,3.983525,3.983993
